№,Name,Reg_number,Name_Full,Company_year,Size_company,Conflict,T,Capital,Clr,Returns,Ndter,Rddta,Total_debt
368,"АБВ, ООО",1.07E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБВ""",17,,0,1,12043000,77.9833,0.0205,0.0088,0.6683,120000
368,"АБВ, ООО",1.07E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБВ""",17,,0,0,11184000,70.825,0.3082,0.0095,0.6431,120000
369,"АБВ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБВ""",10.5,0,0,1,520000,0.9743,0.014,-1.0058,0.3268,13745000
369,"АБВ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБВ""",10.5,0,0,0,361000,0.9609,0.0222,-2.5374,0.3388,8619000
370,"АБЕТО, ООО",1.07E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЕТО""",15.5,0,0,0,599000,0.7398,-0.0793,45.0678,0.544,25215000
370,"АБЕТО, ООО",1.07E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЕТО""",15.5,0,0,1,-7259000,0.6923,-0.3879,-1.4458,0.6871,33802000
371,"АБЗ №1, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСФАЛЬТОБЕТОННЫЙ ЗАВОД №1""",8.5,1,0,1,57703000,0.9418,0.1196,-0.112,0.2956,488360000
371,"АБЗ №1, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСФАЛЬТОБЕТОННЫЙ ЗАВОД №1""",8.5,1,0,0,19275000,0.9266,0.0711,-2.8531,0.2417,253119000
374,"АБЗ БОРИНСКОЕ, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ БОРИНСКОЕ""",4,0,0,0,10000,1.0091,,89.2,0.8178,1093000
374,"АБЗ БОРИНСКОЕ, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ БОРИНСКОЕ""",4,0,0,1,4180000,0.6578,0.0961,8.7469,0.4484,83118000
376,"АБЗ ИЛЬИНСКОЕ, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ ИЛЬИНСКОЕ""",9,0,0,1,4183000,0.5231,-0.0448,4.7385,0.2672,76752000
376,"АБЗ ИЛЬИНСКОЕ, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ ИЛЬИНСКОЕ""",9,0,0,0,526000,0.4524,-0.1302,39.865,0.3225,52086000
377,"АБЗ ЛЕНИНСКИЙ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ ЛЕНИНСКИЙ""",10.5,1,0,1,260261000,0.8919,0.0032,-0.0527,0.4018,1790564000
377,"АБЗ ЛЕНИНСКИЙ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ ЛЕНИНСКИЙ""",10.5,1,0,0,143654000,0.9636,0.0013,-0.1485,0.3707,1668094000
378,"АБЗ МАГИСТРАЛЬ, АО",1.04E+12,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АСФАЛЬТОБЕТОННЫЙ ЗАВОД ""МАГИСТРАЛЬ""",29.5,1,0,0,448979000,1.0989,0.0034,1.1065,0.3943,840328000
378,"АБЗ МАГИСТРАЛЬ, АО",1.04E+12,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АСФАЛЬТОБЕТОННЫЙ ЗАВОД ""МАГИСТРАЛЬ""",29.5,1,0,1,501907000,1.3951,0.0455,0.084,0.5102,810658000
379,"АБЗ МАЯК, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ МАЯК""",5.5,0,0,0,297000,0.9716,0.0556,54.67,0.3181,27766000
379,"АБЗ МАЯК, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ МАЯК""",5.5,0,0,1,759000,0.9609,0.0308,29.469,0.3341,44219000
381,"АБЗ ТРОИЦК, ООО",5.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ ТРОИЦК""",5,0,0,0,1320000,0.503,0.0081,16.0553,0.4352,139076000
381,"АБЗ ТРОИЦК, ООО",5.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ ТРОИЦК""",5,0,0,1,12282000,0.446,0.0581,0.3397,0.2552,101170000
382,"АБЗ УДАЧА, ООО",1.19E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ ""УДАЧА""",4,0,0,1,667000,0.4586,0.0237,4.4918,0.3188,37078000
383,"АБЗ УНИВЕРСАЛ, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ УНИВЕРСАЛ""",11.5,0,0,1,1754000,1.444,0.011,-13.2742,,37334000
383,"АБЗ УНИВЕРСАЛ, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ УНИВЕРСАЛ""",11.5,0,0,0,3835000,1.2572,0.032,-4.0096,,20639000
386,"АБЗ, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРМАВИРСКИЙ БЕТОННЫЙ ЗАВОД""",8.5,0,0,1,-14000,0.6003,0.0275,-203.5714,0.261,14183000
387,"АБЗ, ООО",1.19E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ""",4,0,0,1,4936000,1.1356,0.0936,0.1145,0.5848,22609000
387,"АБЗ, ООО",1.19E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ""",4,0,0,0,515000,1.2384,0.1005,2.1398,0.5084,2160000
389,"АБЗ, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСФАЛЬТОБЕТОННЫЙ ЗАВОД""",11.5,0,0,1,3029000,0.9497,-0.0627,3.9175,0.5864,90042000
389,"АБЗ, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСФАЛЬТОБЕТОННЫЙ ЗАВОД""",11.5,0,0,0,7406000,0.9345,0.0954,0.8179,0.5039,74865000
390,"АБЗ-1, ОАО",1.03E+12,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АСФАЛЬТОБЕТОННЫЙ ЗАВОД № 1""",30,1,0,1,1161361000,1.1993,0.0888,1.4146,0.5152,3757275000
390,"АБЗ-1, ОАО",1.03E+12,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АСФАЛЬТОБЕТОННЫЙ ЗАВОД № 1""",30,1,0,0,916544000,1.0839,0.0904,1.8517,0.3609,3113733000
392,"АБЗ-АКТИВ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ-АКТИВ""",11,0,0,0,-186000,0.4918,-0.0034,-76.5484,0.2467,35778000
392,"АБЗ-АКТИВ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ-АКТИВ""",11,0,0,1,44000,0.6756,0.0344,489.6591,0.5118,51135000
393,"АБЗ-ВЕЛЕС, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ-ВЕЛЕС""",5.5,0,0,1,8153000,1.2807,0.0558,0.9709,0.3097,32957000
393,"АБЗ-ВЕЛЕС, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ-ВЕЛЕС""",5.5,0,0,0,1240000,0.9618,0.0391,3.3419,0.2997,14695000
394,"АБЗ-ДОРСТРОЙ, АО",1.04E+12,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АБЗ-ДОРСТРОЙ""",22,1,0,1,613791000,1.5195,0.0355,4.0851,0.3032,4097446000
394,"АБЗ-ДОРСТРОЙ, АО",1.04E+12,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АБЗ-ДОРСТРОЙ""",22,1,0,0,453245000,1.1478,0.0612,3.4422,0.2846,3277576000
395,"АБЗ-ПРО, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ-ПРО""",13,0,0,0,4494000,2.5697,0.0847,-0.0169,0.7225,2790000
395,"АБЗ-ПРО, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ-ПРО""",13,0,0,1,2954000,3.3989,0.025,0.7427,0.3685,5451000
397,"АБЗЕЛИЛ, СППК",1.19E+12,"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ ПЕРЕРАБАТЫВАЮЩИЙ КООПЕРАТИВ ""АБЗЕЛИЛ""",3.5,0,0,1,3345000,,,-0.0003,,
398,"АБЗЕЛИЛОВСКИЙ СОРТОУЧАСТОК, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗЕЛИЛОВСКИЙ СОРТОУЧАСТОК""",12.5,0,0,0,69452000,5.4563,0.357,0.0098,0.0246,10997000
398,"АБЗЕЛИЛОВСКИЙ СОРТОУЧАСТОК, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗЕЛИЛОВСКИЙ СОРТОУЧАСТОК""",12.5,0,0,1,81810000,4.4951,0.2391,0.0835,0.0534,15798000
399,"АБИК, ООО",1.06E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" АБИК """,16,0,0,0,25538000,4.1025,-0.0274,0.8403,0.3191,31041000
399,"АБИК, ООО",1.06E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" АБИК """,16,0,0,1,30688000,2.9533,0.0829,0.8572,0.2991,44673000
400,"АБИНЕКС, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБИНЕКС""",6,0,0,0,8215000,73.6269,0.0707,0.4181,0.36,6584000
400,"АБИНЕКС, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБИНЕКС""",6,0,0,1,17865000,69.7838,0.123,0.2746,0.4733,7955000
401,"АБИНСКАЯ ТЭС, ООО",1.06E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБИНСКАЯ ТЕПЛОВАЯ ЭЛЕКТРОСТАНЦИЯ""",16,,0,0,10000,,,,,471089000
401,"АБИНСКАЯ ТЭС, ООО",1.06E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБИНСКАЯ ТЕПЛОВАЯ ЭЛЕКТРОСТАНЦИЯ""",16,,0,1,-450192000,,,,,472005000
402,"АБИНСКИЙ ЭЛЕКТРОМЕТАЛЛУРГИЧЕСКИЙ ЗАВОД , ООО АЭМЗ, ООО",1.06E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБИНСКИЙ ЭЛЕКТРОМЕТАЛЛУРГИЧЕСКИЙ ЗАВОД""",16.5,1,0,0,12790841000,1.3608,0.1374,0.9595,0.1382,15800669000
402,"АБИНСКИЙ ЭЛЕКТРОМЕТАЛЛУРГИЧЕСКИЙ ЗАВОД , ООО АЭМЗ, ООО",1.06E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБИНСКИЙ ЭЛЕКТРОМЕТАЛЛУРГИЧЕСКИЙ ЗАВОД""",16.5,1,0,1,15543972000,2.6691,0.0753,1.6638,0.3633,29130614000
405,"АБИПРО, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБИПРО""",5,0,0,0,1221000,1.3235,0.1309,-0.887,0.4823,3777000
405,"АБИПРО, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБИПРО""",5,0,0,1,227000,0.9772,-0.016,-2.652,0.4914,4258000
407,"АБК, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМУРСКАЯ БУРОВАЯ КОМПАНИЯ""",8,0,1,0,18486000,0.9044,0.0632,0.016,0.6151,135701000
407,"АБК, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМУРСКАЯ БУРОВАЯ КОМПАНИЯ""",8,0,1,1,11400000,0.8082,-0.0623,0.3095,0.4506,91342000
408,"АБК, ООО",1.09E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБК""",14,0,1,1,13664000,20.8957,0.0679,0.047,0.4106,1682000
408,"АБК, ООО",1.09E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБК""",14,0,1,0,11352000,14.2647,0.0375,-0.0113,0.5023,782000
416,"АБЛАТУЙСКИЙ, СПК",1.2E+12,"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""АБЛАТУЙСКИЙ""",4,0,0,1,5000000,,0.2973,-1,,
417,"АБМ СЕРВИС ГРУПП, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБМ СЕРВИС ГРУПП""",12,0,0,1,35923000,1.3618,0.1418,-0.0393,0.2734,21631000
417,"АБМ СЕРВИС ГРУПП, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБМ СЕРВИС ГРУПП""",12,0,0,0,26705000,1.7189,0.2221,0.3064,0.3412,23175000
418,"АБМ, ООО",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБМ""",25.5,0,0,1,140088000,4.8677,0.818,-0.0001,0.9328,33911000
418,"АБМ, ООО",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБМ""",25.5,0,0,0,82585000,3.0604,0.7455,-0.0004,0.8813,34020000
422,"АБН, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБН""",12,0,0,0,8547000,1.0026,0.0049,-1.5226,0.6616,1423493000
422,"АБН, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБН""",12,0,0,1,-5198000,0.992,-0.0072,0.0279,0.6763,1310893000
423,"АБН, ООО ТД",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВЫЙ ДОМ ""АБН""",20,1,0,1,74443000,1.0891,0.0807,1.9297,0.2883,656508000
423,"АБН, ООО ТД",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВЫЙ ДОМ ""АБН""",20,1,0,0,51984000,1.8935,,0.0746,0.9996,58281000
425,"АБОДИМОВСКИЙ, СПК",1.03E+12,"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""АБОДИМОВСКИЙ""",28,,0,0,42167000,1.9711,0.0829,0.2114,0.1111,25351000
427,"АБОРИГЕН, НХА",1.03E+12,"НАЦИОНАЛЬНАЯ ХОЗЯЙСТВЕННАЯ АРТЕЛЬ ""АБОРИГЕН""",23.5,0,0,1,-39087000,0.1199,-3.8811,-0.8057,0.0551,75870000
427,"АБОРИГЕН, НХА",1.03E+12,"НАЦИОНАЛЬНАЯ ХОЗЯЙСТВЕННАЯ АРТЕЛЬ ""АБОРИГЕН""",23.5,0,0,0,-32590000,0.1269,-0.4896,-0.9387,0.0219,73339000
428,"АБОРИГЕНЫ КАМЧАТКИ ПЛЮС, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБОРИГЕНЫ КАМЧАТКИ ПЛЮС""",7.5,0,0,1,26190000,1.9417,0.0279,-0.0012,0.5211,23305000
428,"АБОРИГЕНЫ КАМЧАТКИ ПЛЮС, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБОРИГЕНЫ КАМЧАТКИ ПЛЮС""",7.5,0,0,0,28834000,2.229,0.08,-0.0012,0.8368,19063000
429,"АБП, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС БИО ПРОДУКТ""",8,1,0,0,91000,1.0732,,-13.7912,0.0202,1243000
429,"АБП, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС БИО ПРОДУКТ""",8,1,0,1,710000,361.3333,,0.5493,0.965,403000
431,"АБРАЗИВ-ТПК, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБРАЗИВ-ТОРГОВО-ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ""",13,0,0,0,2490000,1.6678,0.0505,0.4373,0.4491,3905000
431,"АБРАЗИВ-ТПК, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБРАЗИВ-ТОРГОВО-ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ""",13,0,0,1,2829000,1.7246,0.0532,0.1559,0.4976,3705000
433,"АБРАУ-ДЮРСО, ЗАО",1.02E+12,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АБРАУ-ДЮРСО""",21,1,0,0,4516606000,2.7225,0.319,0.6417,0.4217,4123072000
433,"АБРАУ-ДЮРСО, ЗАО",1.02E+12,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АБРАУ-ДЮРСО""",21,1,0,1,4499559000,2.1309,0.3448,0.5862,0.4382,4514660000
436,"АБРИС ПП, ООО",1.09E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБРИС"" ПОЛИГРАФИЧЕСКОЕ ПРЕДПРИЯТИЕ",15,0,0,1,2518000,0.5311,0.05,0.1692,0.3627,34465000
436,"АБРИС ПП, ООО",1.09E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБРИС"" ПОЛИГРАФИЧЕСКОЕ ПРЕДПРИЯТИЕ",15,0,0,0,2217000,0.6116,0.0691,2.171,0.457,34274000
437,"АБРИС, ООО",1.02E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБРИС""",20.5,0,1,1,6017000,3.2066,0.026,-0.0939,0.4712,2753000
437,"АБРИС, ООО",1.02E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБРИС""",20.5,0,1,0,5750000,3.6157,0.0492,-0.0598,0.5536,2295000
439,"АБС ЗЭИМ АВТОМАТИЗАЦИЯ, АО",1.02E+12,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АБС ЗЭИМ АВТОМАТИЗАЦИЯ""",30.5,1,0,1,819557000,1.8124,0.0984,0.3679,0.5707,709173000
441,"АБС МОДУЛЬ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСОЛЮТНЫЙ БЫСТРОВОЗВОДИМЫЙ СТРОИТЕЛЬНЫЙ МОДУЛЬ""",9.5,0,0,1,674000,1.134,0.0673,-0.0831,0.8185,2880000
441,"АБС МОДУЛЬ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСОЛЮТНЫЙ БЫСТРОВОЗВОДИМЫЙ СТРОИТЕЛЬНЫЙ МОДУЛЬ""",9.5,0,0,0,2639000,1.3726,0.0134,-0.0155,0.1695,5537000
443,"АБС, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБИЗНЕССИСТЕМЫ""",8,0,0,1,1813000,1.2889,0.1556,-0.0165,0.3695,2122000
444,"АБС, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБС""",7.5,0,0,0,9309000,0.4714,0.0583,0.994,0.1134,23821000
444,"АБС, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБС""",7.5,0,0,1,8755000,0.4412,0.0626,0.6059,0.0988,13387000
445,"АБС, ООО",1.05E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБС""",17.5,0,0,1,6100000,3.4852,-0.1778,-0.0018,0.6629,1723000
445,"АБС, ООО",1.05E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБС""",17.5,0,0,0,5724000,1.752,-0.0817,0.1719,0.5843,4093000
447,"АБС-АВТО СОЧИ, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБС-АВТО СОЧИ""",11.5,1,0,1,193703000,0.9784,-0.0078,1.4459,0.2372,1127393000
447,"АБС-АВТО СОЧИ, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБС-АВТО СОЧИ""",11.5,1,0,0,146736000,1.3127,-0.0253,1.3818,0.2201,671900000
448,"АБС-ЛИЗИНГ, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБС-ЛИЗИНГ""",19,0,0,0,1528000,0.3627,0.0051,1.288,0.2057,6128000
448,"АБС-ЛИЗИНГ, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБС-ЛИЗИНГ""",19,0,0,1,1901000,0.5265,0.1197,1.1084,0.2575,5433000
449,"АБС-СТРОЙ, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБС-СТРОЙ""",14,0,0,1,5186000,5.8,0.0798,-0.001,0.404,695000
449,"АБС-СТРОЙ, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБС-СТРОЙ""",14,0,0,0,3756000,1.4206,0.0804,,0.4294,2218000
452,"АБСК, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСК""",4,0,0,1,1829000,0.9234,0.0028,11.93,0.734,43856000
452,"АБСК, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСК""",4,0,0,0,10000,,,-1,,
453,"АБСК-СТРОИТЕЛЬНЫЕ СИСТЕМЫ, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСК - СТРОИТЕЛЬНЫЕ СИСТЕМЫ""",7,0,0,1,15139000,1.011,0.0066,-0.2306,0.9231,723597000
453,"АБСК-СТРОИТЕЛЬНЫЕ СИСТЕМЫ, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСК - СТРОИТЕЛЬНЫЕ СИСТЕМЫ""",7,0,0,0,4887000,1.0188,0.0295,-0.2435,0.7853,106061000
454,"АБСОЛЮТ АВТО, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСОЛЮТ АВТО""",8,0,0,0,2842000,1.4589,0.0072,-2.5559,0.0517,5528000
454,"АБСОЛЮТ АВТО, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСОЛЮТ АВТО""",8,0,0,1,4906000,3.9792,0.1365,-0.4058,0.4597,2824000
456,"АБСОЛЮТ ЗУМ, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСОЛЮТ ЗАВОД УПАКОВОЧНЫХ МАТЕРИАЛОВ""",9,0,0,1,1054000,1.0895,-0.0053,1.3378,0.2896,9643000
456,"АБСОЛЮТ ЗУМ, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСОЛЮТ ЗАВОД УПАКОВОЧНЫХ МАТЕРИАЛОВ""",9,0,0,0,1485000,1.1117,0.0033,0.8909,0.3204,11374000
457,"АБСОЛЮТ ЛОГИСТИК, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСОЛЮТ ЛОГИСТИК""",8,0,0,1,19487000,2.681,0.3079,0.5831,0.6709,26239000
457,"АБСОЛЮТ ЛОГИСТИК, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСОЛЮТ ЛОГИСТИК""",8,0,0,0,14948000,1.3744,0.1212,0.4358,0.6066,25254000
